spatial_relations,id,x,y,value,N,p,r
central_periphery,3,1.2946961186063126,-1.3601925336893785,b,90,0.1,0.1
central_periphery,3,-1.1896492081506367,3.5626028358872333,b,90,0.1,0.1
central_periphery,3,3.929934677254648,-0.8704359353702379,b,90,0.1,0.1
central_periphery,3,1.4111801996218296,2.485638434896309,b,90,0.1,0.1
central_periphery,3,-3.728010811723805,-0.8736831263375062,b,90,0.1,0.1
central_periphery,3,4.144726369156599,-4.729087214243719,b,90,0.1,0.1
central_periphery,3,0.15145589286242447,-1.594588162006243,a,90,0.1,0.1
central_periphery,3,-0.5841089703498042,0.20495858058763386,a,90,0.1,0.1
central_periphery,3,0.3688067326302421,-0.3450879779728899,a,90,0.1,0.1
central_periphery,3,0.29465433971951566,0.2526117033644547,a,90,0.1,0.1
central_periphery,3,-0.279259373342575,-1.2940024654845534,a,90,0.1,0.1
central_periphery,3,-1.336236654893154,-0.959170444380363,a,90,0.1,0.1
central_periphery,3,0.7007488184400344,1.0857748536799008,a,90,0.1,0.1
central_periphery,3,0.5541966222740334,0.4037749047157139,a,90,0.1,0.1
central_periphery,3,-0.8363065928014151,0.5864875367192979,a,90,0.1,0.1
central_periphery,4,-0.5869704518536317,-0.21618441631909968,b,120,0.1,0.1
central_periphery,4,-0.654524393118633,3.63272942077891,b,120,0.1,0.1
central_periphery,4,-0.9143338636393357,-1.8446907023991095,b,120,0.1,0.1
central_periphery,4,1.793498172334329,2.0283793749441017,b,120,0.1,0.1
central_periphery,4,4.192288232447279,2.695798816612655,b,120,0.1,0.1
central_periphery,4,2.0628592837198907,-3.567953710563059,b,120,0.1,0.1
central_periphery,4,0.9605640428909057,0.3637765494570264,b,120,0.1,0.1
central_periphery,4,-0.905609777331782,-0.03366505839123446,b,120,0.1,0.1
central_periphery,4,1.4950460566738482,3.0874221579412824,b,120,0.1,0.1
central_periphery,4,-1.648610753750269,2.7443246031588395,b,120,0.1,0.1
central_periphery,4,-0.8377695109117282,-0.00736880003868972,b,120,0.1,0.1
central_periphery,4,3.2895403293351975,0.40802865724118165,b,120,0.1,0.1
central_periphery,4,1.3260392645364343,-2.1604606348293744,b,120,0.1,0.1
central_periphery,4,0.7230488820783372,-0.5943729901536482,b,120,0.1,0.1
central_periphery,4,-0.7668229660665553,-3.0876264181448194,b,120,0.1,0.1
central_periphery,4,2.793098704454647,-2.900867687557847,b,120,0.1,0.1
central_periphery,4,4.004737756126417,-3.6624392667572847,b,120,0.1,0.1
central_periphery,4,-2.6078152916263253,2.5086231118345106,b,120,0.1,0.1
central_periphery,4,0.16646086399530777,3.34491539548621,b,120,0.1,0.1
central_periphery,4,0.14720073957575752,-1.2388345587812724,b,120,0.1,0.1
central_periphery,4,-1.7350671850826904,-3.3869321940204915,b,120,0.1,0.1
central_periphery,4,-2.9962159679880127,-0.2637939953311539,b,120,0.1,0.1
central_periphery,4,-0.00729834001980492,6.725711079937872,b,120,0.1,0.1
central_periphery,4,1.9665356484389067,6.123939512251468,b,120,0.1,0.1
central_periphery,4,4.430526836929658,-5.159401010164357,b,120,0.1,0.1
central_periphery,4,-5.727458364837641,-1.0707199683671615,b,120,0.1,0.1
central_periphery,4,-2.107318419937228,4.599841476486882,b,120,0.1,0.1
central_periphery,4,-0.9342906540357565,-0.11473228983071039,b,120,0.1,0.1
central_periphery,4,-4.989471092002127,4.792239726979275,b,120,0.1,0.1
central_periphery,4,-2.25160032537687,-1.0007561799296485,b,120,0.1,0.1
central_periphery,4,-2.3320552775445247,1.8149577717461334,b,120,0.1,0.1
central_periphery,4,-2.1677090995788073,0.6727237177507535,b,120,0.1,0.1
central_periphery,4,-6.566503797441204,9.687208486440174,b,120,0.1,0.1
central_periphery,4,0.6402556508596627,2.7613577003175607,b,120,0.1,0.1
central_periphery,4,-1.8957688087644946,-3.6196172076477646,b,120,0.1,0.1
central_periphery,4,4.5614735814964895,-1.811643507489804,b,120,0.1,0.1
central_periphery,4,2.387867848245246,1.1107058538661871,b,120,0.1,0.1
central_periphery,4,-4.360588695398398,-5.70300194003882,b,120,0.1,0.1
central_periphery,4,0.2951862630175164,-5.4132298348897265,b,120,0.1,0.1
central_periphery,4,-1.7813129526994613,-3.365467819065657,b,120,0.1,0.1
central_periphery,4,2.664843505903545,-1.0437888196774192,b,120,0.1,0.1
central_periphery,4,0.15921124649599963,3.71670644589594,b,120,0.1,0.1
central_periphery,4,-1.6710708775339667,-0.8225926945568365,b,120,0.1,0.1
central_periphery,4,1.3151911085181598,0.4871421466745788,b,120,0.1,0.1
central_periphery,4,0.45782447592725733,-0.19382072925918822,b,120,0.1,0.1
central_periphery,4,-0.4938527452486934,-2.1157112910754274,b,120,0.1,0.1
central_periphery,4,6.059671864427925,4.0865918062529705,b,120,0.1,0.1
central_periphery,4,-1.588157658951784,-3.2895395642499503,b,120,0.1,0.1
central_periphery,4,-1.412360918952127,-0.6853005556406744,b,120,0.1,0.1
central_periphery,4,-4.63781077205257,-1.0434842418308063,b,120,0.1,0.1
central_periphery,4,-0.12158016988553141,1.596385858520199,b,120,0.1,0.1
central_periphery,4,2.6710689164120276,4.821703686783562,b,120,0.1,0.1
central_periphery,4,-6.2141635527876415,1.541443578349781,b,120,0.1,0.1
central_periphery,4,-0.7501953602190561,4.147119481719085,b,120,0.1,0.1
central_periphery,4,-3.544951279959954,2.2892911456497096,b,120,0.1,0.1
central_periphery,4,4.325811795050722,-1.8737536339023342,b,120,0.1,0.1
central_periphery,4,4.073686616636586,0.24463140128696076,b,120,0.1,0.1
central_periphery,4,1.0035085420219496,4.128237334094307,b,120,0.1,0.1
central_periphery,4,4.288014241200681,-4.683797358471123,b,120,0.1,0.1
central_periphery,4,-2.6019535526360533,0.9743119817840972,b,120,0.1,0.1
central_periphery,4,2.8519551749156573,-0.47037095085671365,b,120,0.1,0.1
central_periphery,4,-1.7550345258997049,2.6333515822030553,b,120,0.1,0.1
central_periphery,4,0.9628725675768871,2.250499725541915,b,120,0.1,0.1
central_periphery,4,-0.898188049994725,0.9031602115284906,b,120,0.1,0.1
central_periphery,4,-0.835629249879206,4.478433351687932,b,120,0.1,0.1
central_periphery,4,1.6383454749885953,-4.576481400509102,b,120,0.1,0.1
central_periphery,4,-3.911463460934616,2.7321526754580647,b,120,0.1,0.1
central_periphery,4,-0.7527433951273794,-4.7385960835726175,b,120,0.1,0.1
central_periphery,4,0.5130221211537291,1.7631487713557443,b,120,0.1,0.1
central_periphery,4,-1.2104024362425259,0.26892688800217324,b,120,0.1,0.1
central_periphery,4,0.31397832250718116,2.9017849708495187,b,120,0.1,0.1
central_periphery,4,-0.9566423602020271,0.2364370587444703,b,120,0.1,0.1
central_periphery,4,4.855031807650282,-4.70609950945827,b,120,0.1,0.1
central_periphery,4,2.1425658044658507,-6.0234695520482715,b,120,0.1,0.1
central_periphery,4,8.897596109499727,1.6229205727162883,b,120,0.1,0.1
central_periphery,4,-2.3852328136776335,-0.22012979432527643,b,120,0.1,0.1
central_periphery,4,2.443097744039739,-1.713055180674242,b,120,0.1,0.1
central_periphery,4,6.294092430391121,-0.9332053795609225,b,120,0.1,0.1
central_periphery,4,0.9029401654577099,-2.014245201304094,b,120,0.1,0.1
central_periphery,4,-3.249225425517693,-0.4720213562429379,b,120,0.1,0.1
central_periphery,4,-3.018967505409854,-2.7939152129996083,b,120,0.1,0.1
central_periphery,4,-0.10624369475283586,-5.949028438410395,b,120,0.1,0.1
central_periphery,4,3.9273730825602446,-0.6587994127481341,b,120,0.1,0.1
central_periphery,4,2.251201459940157,3.135827608387184,b,120,0.1,0.1
central_periphery,4,-6.415104982837259,5.631988698899011,b,120,0.1,0.1
central_periphery,4,-2.101062326599903,0.007818587871499113,b,120,0.1,0.1
central_periphery,4,-0.027169425878956318,-0.24200980412749645,b,120,0.1,0.1
central_periphery,4,-4.374400461734305,2.8889468437196104,b,120,0.1,0.1
central_periphery,4,2.083588939484608,0.16071304963955232,b,120,0.1,0.1
central_periphery,4,-7.384006425559464,-1.3046952267301117,b,120,0.1,0.1
central_periphery,4,0.4298692921213675,-5.211891766026925,b,120,0.1,0.1
central_periphery,4,-1.1736663573811688,-3.791086799347303,b,120,0.1,0.1
central_periphery,4,-1.4734922568422264,1.21892553620782,b,120,0.1,0.1
central_periphery,4,-0.8509423573561539,-4.378961903339272,b,120,0.1,0.1
central_periphery,4,0.944384414123528,3.1453721104640966,b,120,0.1,0.1
central_periphery,4,1.188979733816968,-4.039291618350611,b,120,0.1,0.1
central_periphery,4,-0.6768111331078805,-0.5807116743404832,b,120,0.1,0.1
central_periphery,4,-5.774851291021679,-0.007007871341028145,b,120,0.1,0.1
central_periphery,4,-4.317687894965938,-0.03848920160156432,b,120,0.1,0.1
central_periphery,4,-4.408973321917205,0.45584196595319376,b,120,0.1,0.1
central_periphery,4,2.285590340675795,1.7955333942032368,b,120,0.1,0.1
central_periphery,4,-0.7308449456138407,-0.3786373118948373,b,120,0.1,0.1
central_periphery,4,0.8090298222540229,-0.7456066975403272,b,120,0.1,0.1
central_periphery,4,-4.676782562867448,0.48098218471386567,b,120,0.1,0.1
central_periphery,4,-1.6067640200889408,-1.300925824791808,b,120,0.1,0.1
central_periphery,4,1.6873559195204857,4.612237257300809,b,120,0.1,0.1
central_periphery,4,-0.5349783702597549,-6.510739729848232,b,120,0.1,0.1
central_periphery,4,-0.3454079586079517,3.081013857874292,b,120,0.1,0.1
central_periphery,4,-0.8488156969489218,1.239150708400563,a,120,0.1,0.1
central_periphery,4,-1.0885198619571952,-1.6445555357537067,a,120,0.1,0.1
central_periphery,4,-0.48429057111717344,1.4463565253784794,a,120,0.1,0.1
central_periphery,4,-0.33631120900957273,-0.6905601716651827,a,120,0.1,0.1
central_periphery,4,-0.15335789066164382,-0.276431085453852,a,120,0.1,0.1
central_periphery,4,-0.24324722857484596,-1.1094187598994372,a,120,0.1,0.1
central_periphery,4,1.8922020416001113,0.13386931642945177,a,120,0.1,0.1
central_periphery,4,-1.3859983372854197,1.785339051731552,a,120,0.1,0.1
central_periphery,4,-0.41482430070778037,2.42216335525159,a,120,0.1,0.1
central_periphery,4,0.3490815281068312,-1.0768289021184116,a,120,0.1,0.1
central_periphery,4,1.6284422658154065,0.48594111040309906,a,120,0.1,0.1
central_periphery,4,0.08852189571361632,1.3885217387442919,a,120,0.1,0.1
central_periphery,5,6.670602905724199,-2.3321076201750426,b,30,0.2,0.1
central_periphery,5,0.8201281924333957,1.5406157367263402,b,30,0.2,0.1
central_periphery,5,3.3923543835848475,-2.7399367141238162,b,30,0.2,0.1
central_periphery,5,2.5160081221802972,-1.348271415750902,b,30,0.2,0.1
central_periphery,5,-1.963845833634617,2.4087980973108545,b,30,0.2,0.1
central_periphery,5,2.8618829354381865,-1.7204305529433115,b,30,0.2,0.1
central_periphery,5,1.0588543964679675,-5.784375503544979,b,30,0.2,0.1
central_periphery,5,0.6197978779488403,1.9931725014664454,b,30,0.2,0.1
central_periphery,5,3.003339702930745,-4.807620671382759,b,30,0.2,0.1
central_periphery,5,2.2423559749208284,-4.063800772361548,b,30,0.2,0.1
central_periphery,5,-1.879724510169416,-9.053798038253692,b,30,0.2,0.1
central_periphery,5,1.1856710578101424,2.4937134666901883,b,30,0.2,0.1
central_periphery,5,-2.6765038621367325,0.7532912665420319,b,30,0.2,0.1
central_periphery,5,1.8924552302753193,1.3868803978239883,b,30,0.2,0.1
central_periphery,5,-1.2981155498537025,2.53437666966971,b,30,0.2,0.1
central_periphery,5,1.3564159326555505,-0.1259145729646863,b,30,0.2,0.1
central_periphery,5,1.1039971355890363,-3.3167277171000835,b,30,0.2,0.1
central_periphery,5,-0.8111624689857275,1.6913269569926217,b,30,0.2,0.1
central_periphery,5,1.396537853138936,3.910094267459012,b,30,0.2,0.1
central_periphery,5,1.7230686768809074,-4.500662813383972,b,30,0.2,0.1
central_periphery,5,-0.6920999704722329,-1.8209677053571078,b,30,0.2,0.1
central_periphery,5,3.516727524907353,-0.8767351969697318,b,30,0.2,0.1
central_periphery,5,4.178108120199363,-3.869050029970809,b,30,0.2,0.1
central_periphery,5,-1.9859737671287538,2.0823175463240964,b,30,0.2,0.1
central_periphery,5,-0.24848293318993284,-1.622975935291547,a,30,0.2,0.1
central_periphery,5,0.4223203858323932,0.8638963734789878,a,30,0.2,0.1
central_periphery,5,0.9876532936396739,-0.5116027734362,a,30,0.2,0.1
central_periphery,5,0.8355681720350228,-1.9173650254454015,a,30,0.2,0.1
central_periphery,5,-0.6605218590457055,-1.8658138486199485,a,30,0.2,0.1
central_periphery,5,1.5640694932918353,0.24517906343968862,a,30,0.2,0.1
central_periphery,6,3.5999349490100157,1.1038125032752966,b,60,0.2,0.1
central_periphery,6,-1.4251010388364038,-1.972028744091741,b,60,0.2,0.1
central_periphery,6,-1.725171288452449,-1.129040010483156,b,60,0.2,0.1
central_periphery,6,-0.09367807382549709,2.2240801812752538,b,60,0.2,0.1
central_periphery,6,-1.0741709879353667,-0.2988202693454106,b,60,0.2,0.1
central_periphery,6,-1.0698032329431937,-1.9628696358212843,b,60,0.2,0.1
central_periphery,6,-2.6329931503011776,2.913493122183813,b,60,0.2,0.1
central_periphery,6,-3.638691375533888,0.04048893470515939,b,60,0.2,0.1
central_periphery,6,1.8398598560611015,-2.7496040010646348,b,60,0.2,0.1
central_periphery,6,-2.4186100243874322,5.12906568378491,b,60,0.2,0.1
central_periphery,6,-4.129370789726686,-3.5043029698399666,b,60,0.2,0.1
central_periphery,6,-1.5235436974906413,-5.343108780457571,b,60,0.2,0.1
central_periphery,6,-2.402806460212014,-6.7593973457046514,b,60,0.2,0.1
central_periphery,6,-6.578357057010203,1.9533779086400986,b,60,0.2,0.1
central_periphery,6,-0.8728114478030244,-1.5984978768083025,b,60,0.2,0.1
central_periphery,6,0.5015223634815531,-0.8266780709168495,b,60,0.2,0.1
central_periphery,6,0.8840770694570631,0.8688809178871367,b,60,0.2,0.1
central_periphery,6,1.1782237962621775,-1.3994521853722923,b,60,0.2,0.1
central_periphery,6,-3.0025311390024454,-4.824180524834063,b,60,0.2,0.1
central_periphery,6,-0.9771813594703016,-5.849351388125963,b,60,0.2,0.1
central_periphery,6,-3.0250464162865276,-1.0220997546929422,b,60,0.2,0.1
central_periphery,6,-1.906294446101299,0.5241765819939597,b,60,0.2,0.1
central_periphery,6,-3.6295220639620274,-6.833332682331687,b,60,0.2,0.1
central_periphery,6,-3.34939140195807,0.8715734428412516,b,60,0.2,0.1
central_periphery,6,1.8896434877278057,1.2669190724208428,b,60,0.2,0.1
central_periphery,6,-0.8175647105358766,3.8842120896201435,b,60,0.2,0.1
central_periphery,6,-0.7765235051360131,0.4941420557218631,b,60,0.2,0.1
central_periphery,6,5.18867453967448,0.6148615224007057,b,60,0.2,0.1
central_periphery,6,-0.17517649622211495,1.8138108801774182,b,60,0.2,0.1
central_periphery,6,-1.6111913538267557,-0.057422307506794265,b,60,0.2,0.1
central_periphery,6,2.2418600884972193,-0.23914304213642593,b,60,0.2,0.1
central_periphery,6,-1.4617735061691988,0.3479533932084137,b,60,0.2,0.1
central_periphery,6,4.118723344438515,2.2325200921451627,b,60,0.2,0.1
